Molecule,=O,O,C,N,-O,=N,=N-O,-C(=O)H,-C#CH,-C#N,-OEt,-OMe,-N,-C(=O)N,-X,F,-CF3,=NCH3,-cPropyl,-tBu,-C(=O)OMe,-C(=O)O,-NC(=O)CH3,U0,U,H,G,Cv
CC(=O)C1NC1C#C,0.0,1.0,6,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-362.616621,-362.608273,-362.607329,-362.64981,30.006
CC(=O)C1NC1C#N,0.0,1.0,5,2.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-378.721084,-378.713078,-378.712134,-378.754199,27.952
CC(=O)C1OC1C#C,0.0,2.0,6,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-382.49314,-382.484774,-382.48383,-382.52658,29.278
CC(=O)C1OC1C#N,0.0,2.0,5,1.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-398.595638,-398.587614,-398.58667,-398.628955,27.288
CC(=O)N1CC1C#C,0.0,1.0,6,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-362.626015,-362.617512,-362.616568,-362.65952,29.915
CC(=O)N1CC1C#N,0.0,1.0,5,2.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-378.730228,-378.722118,-378.721174,-378.763403,27.839
NC(=O)C1CC1C#C,0.0,1.0,6,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-362.650747,-362.642539,-362.641595,-362.683548,30.34
NC(=O)C1CC1C#N,0.0,1.0,5,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-378.757932,-378.750055,-378.749111,-378.790634,28.256
NC(=O)C1NC1C#C,0.0,1.0,5,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-378.691052,-378.683022,-378.682078,-378.72364,29.411
NC(=O)C1NC1C#N,0.0,1.0,4,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-394.795677,-394.788016,-394.787072,-394.828065,27.355
NC(=O)C1OC1C#C,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-398.57104,-398.563075,-398.562131,-398.60358,28.717
NC(=O)C1OC1C#N,0.0,2.0,4,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-414.673301,-414.6657,-414.664756,-414.70563,26.7
NC(=O)N1CC1C#C,0.0,1.0,5,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-378.69123,-378.683265,-378.68232,-378.723705,29.188
NC(=O)N1CC1C#N,0.0,1.0,4,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-394.795906,-394.788275,-394.787331,-394.828235,27.186
CC(=O)C1CC1C=O,4.0,2.0,6,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-383.761636,-383.753166,-383.752222,-383.79539,29.659
CC(=O)C1CN1C=O,4.0,2.0,5,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-399.809925,-399.801687,-399.800743,-399.843294,28.442
CC(=O)C1NC1C=O,4.0,2.0,5,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-399.794802,-399.78639,-399.785446,-399.829552,28.882
CC(=O)C1OC1C=O,4.0,3.0,5,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-419.673865,-419.665569,-419.664625,-419.707641,28.206
CC(=O)N1CC1C=O,4.0,2.0,5,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-399.807095,-399.798753,-399.797809,-399.840496,28.551
NC(=O)C1CC1C=O,4.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-399.833177,-399.824948,-399.824004,-399.866359,29.257
NC(=O)C1CN1C=O,4.0,2.0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-415.881542,-415.873487,-415.872543,-415.914515,28.092
NC(=O)C1NC1C=O,4.0,2.0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-415.866212,-415.858,-415.857056,-415.900071,28.53
NC(=O)C1OC1C=O,4.0,3.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-435.74582,-435.73769,-435.736746,-435.77958,27.817
NC(=O)N1CC1C=O,4.0,2.0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-415.871967,-415.864029,-415.863085,-415.904706,28.002
[O-]C(=O)C1CN1C=[NH2+],0.0,2.0,4,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-415.86883,-415.862249,-415.861305,-415.899466,25.226
CC(C)C1CC1C#C,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-311.834,-311.824778,-311.823834,-311.867522,34.669
CC(C)C1CC1C#N,0.0,0.0,7,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-327.942557,-327.933707,-327.932763,-327.975959,32.466
CC(C)C1NC1C#C,0.0,0.0,7,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-327.873307,-327.864226,-327.863282,-327.90687,33.725
CC(C)C1NC1C#N,0.0,0.0,6,2.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-343.980048,-343.971324,-343.97038,-344.013451,31.634
CC(C)C1OC1C#C,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-347.75566,-347.746628,-347.745684,-347.789323,32.999
CC(C)C1OC1C#N,0.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-363.86027,-363.851586,-363.850642,-363.893768,30.953
CC(C)N1CC1C#C,0.0,0.0,7,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-327.8622,-327.853253,-327.852308,-327.895484,33.695
CC(C)N1CC1C#N,0.0,0.0,6,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-343.969135,-343.960531,-343.959586,-344.002308,31.603
CC(O)C1CC1C#C,0.0,1.0,7,0.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-347.757045,-347.747998,-347.747053,-347.790613,33.532
CC(O)C1CC1C#N,0.0,1.0,6,1.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-363.864994,-363.856352,-363.855408,-363.89834,31.309
CC(O)C1NC1C#C,0.0,1.0,6,1.0,14.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-363.79586,-363.787009,-363.786065,-363.829276,32.559
CC(O)C1NC1C#N,0.0,1.0,5,2.0,14.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-379.903143,-379.894605,-379.893661,-379.936515,30.5
CC(O)C1OC1C#C,0.0,2.0,6,0.0,14.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-383.676403,-383.667723,-383.666778,-383.710153,31.61
CC(O)C1OC1C#N,0.0,2.0,5,1.0,14.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-399.780591,-399.772271,-399.771327,-399.814074,29.551
CN(C)C1CC1C#N,0.0,0.0,6,2.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-343.963754,-343.955155,-343.95421,-343.996985,31.378
CC(C)C1CC1C=O,17.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-349.012949,-349.003801,-349.002857,-349.046894,33.391
CC(C)C1CN1C=O,17.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-365.0611,-365.0522,-365.051255,-365.094649,32.1
CC(C)C1NC1C=O,21.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-365.053346,-365.044308,-365.043363,-365.087311,32.604
CC(C)C1OC1C=O,21.0,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-384.932415,-384.923443,-384.922499,-384.966242,31.749
CC(C)N1CC1C=O,20.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-365.046267,-365.037299,-365.036355,-365.079835,32.584
CC(O)C1CC1C=O,5.0,2.0,6,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-384.937187,-384.928192,-384.927247,-384.971203,32.172
CC(O)C1CN1C=O,5.0,2.0,5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-400.988625,-400.979924,-400.97898,-401.021923,30.95
CC(O)C1NC1C=O,7.0,2.0,5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-400.976247,-400.96742,-400.966476,-401.010332,31.416
CC(O)C1OC1C=O,7.0,3.0,5,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-420.856306,-420.847743,-420.846799,-420.890008,30.385
CC(=O)C1CC1CO,0.0,2.0,6,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-384.944305,-384.935171,-384.934227,-384.978603,32.216
CC(=O)C1NC1CO,0.0,2.0,5,1.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-400.982607,-400.973757,-400.972813,-401.016824,31.126
CC(=O)C1OC1CO,0.0,3.0,5,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-420.863385,-420.854539,-420.853595,-420.897782,30.557
CC(=O)N1CC1CO,0.0,2.0,5,1.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-400.997838,-400.988882,-400.987938,-401.032209,31.039
CCC1CC1C(C)=O,0.0,1.0,7,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-349.025291,-349.016008,-349.015064,-349.059572,33.432
CCC1CC1C(N)=O,0.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-365.096042,-365.086954,-365.08601,-365.129966,33.068
CCC1CN1C(C)=O,0.0,1.0,6,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-365.074879,-365.065753,-365.064809,-365.108889,32.438
CCC1CN1C(N)=O,0.0,1.0,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-381.140463,-381.131876,-381.130932,-381.173544,31.673
CCC1NC1C(C)=O,0.0,1.0,6,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-365.061584,-365.052402,-365.051458,-365.095965,32.632
CCC1NC1C(N)=O,0.0,1.0,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-381.132398,-381.123262,-381.122318,-381.166755,32.386
CCC1OC1C(C)=O,0.0,2.0,6,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-384.943875,-384.934699,-384.933754,-384.978491,32.027
CCC1OC1C(N)=O,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-401.01995,-401.011279,-401.010335,-401.053486,31.238
CCN1CC1C(C)=O,0.0,1.0,6,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-365.055954,-365.046851,-365.045907,-365.090018,32.538
CCN1CC1C(N)=O,0.0,1.0,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-381.12761,-381.118638,-381.117693,-381.161443,32.208
C[NH2+]C1CC1C([O-])=O,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,-401.017157,-401.009238,-401.008293,-401.049647,29.165
COC1CC1C(C)=O,0.0,2.0,6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-384.935122,-384.926015,-384.925071,-384.969537,31.835
COC1CC1C(N)=O,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-401.003497,-400.994714,-400.99377,-401.037245,31.433
NC(=O)C1CC1CO,0.0,2.0,5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-401.015625,-401.006422,-401.005478,-401.050371,31.994
NC(=O)C1NC1CO,0.0,2.0,4,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-417.053808,-417.045004,-417.04406,-417.088001,30.884
NC(=O)C1OC1CO,0.0,3.0,4,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-436.939111,-436.930747,-436.929802,-436.972449,29.833
NC(=O)N1CC1CO,0.0,2.0,4,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-417.068563,-417.060695,-417.059751,-417.100714,29.41
[NH3+]CC1CC1C([O-])=O,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-400.93789,-400.929814,-400.92887,-400.970612,29.71
[NH3+]CC1NC1C([O-])=O,0.0,2.0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,-417.063064,-417.055503,-417.054559,-417.095162,28.039
[NH3+]CC1OC1C([O-])=O,0.0,3.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,-436.943078,-436.935548,-436.934604,-436.975218,27.403
CC(C)C1CC1CO,0.0,1.0,7,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-350.192352,-350.182496,-350.181552,-350.227081,36.006
CC(C)C1NC1CO,0.0,1.0,6,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-366.23928,-366.229763,-366.228819,-366.273878,34.722
CC(C)C1OC1CO,0.0,2.0,6,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-386.121737,-386.11218,-386.111236,-386.156661,34.184
CC(C)N1CC1CO,0.0,1.0,6,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-366.22978,-366.22031,-366.219366,-366.263703,34.931
CC(O)C1CC1CO,0.0,2.0,6,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-386.126363,-386.117502,-386.116558,-386.159383,33.629
CC(O)C1NC1CO,0.0,2.0,5,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-402.162946,-402.153635,-402.152691,-402.197499,33.587
CC(O)C1OC1CO,0.0,3.0,5,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-422.044768,-422.035432,-422.034488,-422.079642,33.052
CCC1CC1C(C)C,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-314.273002,-314.262945,-314.262001,-314.307817,37.279
CCC1CC1C(C)O,0.0,1.0,7,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-350.197849,-350.1882,-350.187255,-350.232347,35.803
CCC1NC1C(C)O,0.0,1.0,6,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-366.246244,-366.237004,-366.23606,-366.280194,34.343
CCC1OC1C(C)C,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-350.201297,-350.191409,-350.190464,-350.236365,35.691
CCC1OC1C(C)O,0.0,2.0,6,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-386.127469,-386.118245,-386.117301,-386.161502,33.802
CCN1CC1C(C)O,0.0,1.0,6,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-366.231761,-366.2223,-366.221356,-366.26588,34.876
COC1CC1C(C)C,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-350.185769,-350.175999,-350.175055,-350.220221,35.643
COC1CC1C(C)O,0.0,2.0,6,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-386.112185,-386.102627,-386.101683,-386.146727,34.41
CC(=O)C1=CCCC1,0.0,1.0,7,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-347.847185,-347.839074,-347.83813,-347.880168,29.513
CC(=O)C1=CCOC1,0.0,2.0,6,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-383.762243,-383.754268,-383.753324,-383.795311,27.939
CC(=O)C1=CNCC1,0.0,1.0,6,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-363.898487,-363.890498,-363.889554,-363.931095,29.007
CC(=O)C1=NCCN1,0.0,1.0,5,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-379.958248,-379.950345,-379.949401,-379.991105,27.993
CC(=O)C1=NCCO1,0.0,2.0,5,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-399.832273,-399.824396,-399.823452,-399.865597,26.907
NC(=O)C1=CCCC1,0.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-363.918415,-363.910488,-363.909543,-363.95098,29.183
NC(=O)C1=CCOC1,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-399.833185,-399.825363,-399.824418,-399.865979,27.651
NC(=O)C1=CNCC1,0.0,1.0,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-379.967039,-379.959375,-379.958431,-379.99911,28.501
NC(=O)C1=NCCN1,0.0,1.0,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-396.033152,-396.025665,-396.024721,-396.065095,27.382
NC(=O)C1=NCCO1,0.0,2.0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-415.905956,-415.89839,-415.897446,-415.938663,26.403
[O-]C(=O)C1=CC[NH2+]C1,0.0,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,-399.769262,-399.761879,-399.760935,-399.801808,26.268
CC(=O)C1CC=CC1,0.0,1.0,7,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-347.840553,-347.832414,-347.83147,-347.874169,29.402
CC(=O)C1CN=CO1,0.0,2.0,5,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-399.827702,-399.820024,-399.81908,-399.86072,26.612
CC(=O)N1CC=CC1,0.0,1.0,6,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-363.906566,-363.898731,-363.897787,-363.939073,28.366
NC(=O)C1CC=CC1,0.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-363.912469,-363.904431,-363.903486,-363.946277,29.053
NC(=O)C1CN=CO1,0.0,2.0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-415.904932,-415.897665,-415.896721,-415.937285,26.041
