index,smiles,mu,alpha,homo,lumo,gap,r2,zpve,U0,U,H,G,Cv
11882,H,2.785,71.6,-0.2346,-0.0134,0.2212,967.0275,0.15431,-347.82895,-347.82166,-347.8207,-347.86063,28.483
11883,H,3.75,69.31,-0.2312,0.0363,0.2675,943.4712,0.14364,-363.8991,-363.8919,-363.891,-363.93057,27.942
11884,H,4.1862,65.05,-0.2617,0.0145,0.2762,904.4651,0.131254,-383.7775,-383.77063,-383.76968,-383.8087,26.497
11885,H,3.569,68.12,-0.2348,-0.0169,0.2179,943.4519,0.143054,-363.87027,-363.86313,-363.86218,-363.90186,27.58
11886,H,3.0343,64.45,-0.2423,-0.021,0.2213,923.0181,0.130139,-383.75388,-383.7468,-383.74585,-383.7855,26.938
11887,H,1.9174,64.9,-0.2434,-0.0246,0.2188,913.892,0.130068,-383.746,-383.73898,-383.73804,-383.77737,27.035
11888,H,4.9619,61.61,-0.2462,0.0517,0.2978,891.6836,0.120292,-399.83298,-399.8262,-399.82526,-399.86407,25.905
11889,H,3.9575,65.38,-0.2316,0.0614,0.2929,909.4727,0.13282,-379.95547,-379.94852,-379.94757,-379.98648,27.151
11890,H,4.7658,61.6,-0.2582,0.054,0.3122,879.5151,0.120319,-399.8356,-399.82883,-399.82788,-399.8667,25.83
11891,H,5.1272,57.95,-0.2784,0.0416,0.3201,862.1624,0.107789,-419.7112,-419.70462,-419.70367,-419.74246,24.482
11892,H,0.3189,83.47,-0.2099,0.034,0.244,1065.5339,0.177627,-311.8808,-311.87283,-311.8719,-311.91296,30.813
11893,H,1.645,77.09,-0.2051,0.0227,0.2278,1011.5959,0.153129,-347.8002,-347.79242,-347.79147,-347.83224,29.504
11894,H,1.6859,80.21,-0.214,0.0218,0.2359,1039.0212,0.166457,-327.92438,-327.91656,-327.91562,-327.9565,29.887
11895,H,2.1961,75.79,-0.2307,0.017,0.2478,1025.2001,0.153642,-347.8078,-347.80005,-347.7991,-347.84027,29.152
11896,H,1.0291,71.1,-0.2232,0.029,0.2521,962.6687,0.142534,-363.877,-363.86948,-363.86853,-363.90897,28.109
11897,H,1.5609,67.22,-0.2063,0.0578,0.2642,924.6636,0.132135,-379.93228,-379.92505,-379.92413,-379.96384,27.692
11898,H,0.3092,81.31,-0.2241,0.0362,0.2603,1060.7103,0.177501,-311.87906,-311.87115,-311.8702,-311.9115,30.646
11899,H,1.8345,74.12,-0.2338,0.029,0.2628,1015.0536,0.153448,-347.80566,-347.79807,-347.79712,-347.83768,29.092
11900,H,1.3577,69.73,-0.2297,0.031,0.2607,952.0884,0.14226,-363.87534,-363.86783,-363.86688,-363.90735,28.174
11901,H,0.1628,82.1,-0.2184,0.0275,0.246,1047.3604,0.17788,-311.8747,-311.86694,-311.866,-311.90668,30.53
11902,H,1.7364,78.1,-0.2242,0.0205,0.2447,1022.5464,0.166781,-327.91638,-327.9088,-327.9079,-327.94812,29.553
11903,H,1.9898,74.46,-0.24,0.0104,0.2505,1000.9067,0.15396,-347.801,-347.7935,-347.79254,-347.83298,28.842
11904,H,1.2562,75.69,-0.2093,0.0167,0.226,954.1765,0.15331,-347.79868,-347.79114,-347.7902,-347.83044,29.311
11905,H,1.7612,74.39,-0.2336,0.0123,0.246,955.6683,0.154646,-347.79977,-347.79236,-347.7914,-347.83157,29.187
11906,H,0.7523,70.66,-0.2333,0.0066,0.2399,969.6501,0.143429,-363.84094,-363.83368,-363.83273,-363.87256,28.239
11907,H,1.3992,67.06,-0.2539,-0.0032,0.2507,947.6306,0.130566,-383.72525,-383.71808,-383.71713,-383.75723,27.529
11908,H,1.4329,75.3,-0.2396,0.0933,0.3328,1038.894,0.17757,-349.00323,-348.99524,-348.9943,-349.03607,30.457
11909,H,2.3658,70.75,-0.2424,0.0741,0.3164,923.5713,0.16661,-365.043,-365.03528,-365.03433,-365.0753,29.449
11910,H,1.7592,67.19,-0.2472,0.0781,0.3253,901.5636,0.15365,-384.9271,-384.91943,-384.91852,-384.95935,28.814
11911,H,0.2273,81.97,-0.2583,0.0874,0.3457,1104.2852,0.201547,-313.08084,-313.07266,-313.07172,-313.11417,32.025
11912,H,1.3059,75.41,-0.2258,0.0857,0.3115,1019.4742,0.177305,-349.00674,-348.99872,-348.9978,-349.04004,30.673
11913,H,1.8806,74.67,-0.2538,0.0766,0.3303,1056.6234,0.177612,-349.00763,-348.9998,-348.99884,-349.04013,30.409
11914,H,1.5368,75.26,-0.2218,0.0872,0.309,1046.428,0.177452,-349.00204,-348.99408,-348.99313,-349.03516,30.602
11915,H,0.9993,68.37,-0.2454,0.0896,0.335,962.1671,0.153398,-384.93198,-384.92422,-384.92328,-384.9644,29.025
11916,H,1.4188,74.61,-0.2592,0.0742,0.3334,1047.8274,0.178161,-349.00424,-348.99637,-348.99542,-349.03708,30.783
11917,H,2.7787,67.41,-0.2571,0.0658,0.3229,1001.2533,0.154083,-384.93063,-384.92307,-384.92212,-384.96286,29.21
11918,H,1.1582,67.85,-0.2297,0.0651,0.2947,985.251,0.154044,-384.92374,-384.9161,-384.91516,-384.95627,29.343
11919,H,0.9181,80.18,-0.2252,0.0404,0.2656,933.8833,0.152671,-310.61896,-310.6109,-310.60995,-310.65082,31.207
11920,H,4.3886,74.22,-0.2616,0.0195,0.2811,907.5452,0.142669,-326.72705,-326.71942,-326.71848,-326.75873,28.921
11921,H,4.4309,70.88,-0.245,0.0154,0.2604,885.3962,0.131184,-342.76425,-342.75674,-342.7558,-342.79584,28.239
11922,H,0.9789,72.77,-0.2284,0.032,0.2604,897.5668,0.128458,-346.5355,-346.52768,-346.52673,-346.56723,29.743
11923,H,2.9946,67.14,-0.258,0.0094,0.2674,870.8081,0.1184,-362.64203,-362.63464,-362.6337,-362.67355,27.476
11924,H,4.0575,70.88,-0.2327,0.0054,0.238,885.0555,0.131108,-342.7565,-342.74893,-342.748,-342.78815,28.313
11925,H,2.1709,72.95,-0.226,0.0162,0.2422,891.5183,0.1284,-346.5303,-346.5225,-346.52155,-346.56207,29.65
11926,H,4.8195,67.1,-0.2557,-0.0068,0.2489,865.7429,0.11823,-362.6348,-362.62738,-362.62643,-362.66638,27.493
11927,H,1.7702,76.42,-0.2375,0.0335,0.271,919.0573,0.141147,-326.66095,-326.65305,-326.65213,-326.69272,30.345
11928,H,5.002,70.6,-0.2735,0.0117,0.2851,892.8503,0.131,-342.7675,-342.75998,-342.75903,-342.79907,28.176
11929,H,1.912,72.84,-0.2377,0.0217,0.2594,903.257,0.128203,-346.54306,-346.53522,-346.53427,-346.5748,29.82
11930,H,4.3243,67.12,-0.2704,-0.001,0.2694,876.9353,0.117961,-362.64737,-362.63992,-362.63898,-362.67892,27.707
11931,H,5.1219,68.01,-0.2277,0.0084,0.2361,862.9417,0.120274,-358.80136,-358.79404,-358.7931,-358.8327,27.945
11932,H,5.7489,64.15,-0.2421,-0.0043,0.2378,842.9963,0.107372,-378.6792,-378.672,-378.67105,-378.71045,27.13
11933,H,1.1959,73.51,-0.2147,0.0401,0.2548,898.0695,0.128762,-346.54074,-346.53287,-346.53192,-346.57257,30.228
11934,H,4.2714,67.68,-0.2448,0.0189,0.2637,871.2253,0.118902,-362.64862,-362.64124,-362.6403,-362.68008,27.805
11935,H,1.345,70.11,-0.2091,0.0269,0.2361,872.6828,0.117393,-362.57208,-362.56433,-362.5634,-362.6039,29.466
11936,H,4.1549,64.46,-0.2303,0.0046,0.2349,848.9048,0.107253,-378.67773,-378.67035,-378.6694,-378.70935,27.247
11937,H,2.6465,66.23,-0.2241,0.0151,0.2392,852.0319,0.104586,-382.45047,-382.44287,-382.44193,-382.48206,28.585
11938,H,5.4382,60.55,-0.2509,-0.0085,0.2424,827.6868,0.094274,-398.5546,-398.5473,-398.54636,-398.58624,26.465
11939,H,2.8815,74.1,-0.2401,-0.0224,0.2177,896.8382,0.152913,-347.79996,-347.79205,-347.7911,-347.83188,29.83
11940,H,1.4868,67.12,-0.2446,-0.0298,0.2148,862.8234,0.128773,-383.7161,-383.70844,-383.7075,-383.74796,28.333
11941,H,2.7578,66.79,-0.2445,-0.0348,0.2097,857.5365,0.128659,-383.71222,-383.70453,-383.70358,-383.74414,28.37
11942,H,3.2641,70.62,-0.245,-0.0268,0.2183,915.589,0.14151,-363.8427,-363.83493,-363.83398,-363.87466,29.042
11943,H,2.9483,67.27,-0.2558,-0.0381,0.2177,903.1545,0.128384,-383.7229,-383.71515,-383.7142,-383.75488,28.602
11944,H,2.6125,67.05,-0.229,-0.0244,0.2047,818.8938,0.129523,-383.7241,-383.71667,-383.71573,-383.7556,28.308
11945,H,2.1469,64.81,-0.215,-0.0282,0.1868,840.1251,0.117721,-399.7534,-399.74582,-399.74487,-399.78513,28.083
11946,H,2.8403,60.81,-0.2356,-0.0342,0.2015,825.4611,0.104892,-419.6332,-419.62576,-419.62482,-419.6649,27.292
11947,H,1.5628,75.96,-0.2434,0.0726,0.316,1019.0209,0.17643,-348.97702,-348.96844,-348.9675,-349.0099,32.412
11948,H,1.6207,68.19,-0.2317,0.07,0.3017,983.937,0.152508,-384.89612,-384.88782,-384.88687,-384.92877,30.866
11949,H,2.292,68.21,-0.2346,0.0619,0.2965,973.256,0.152614,-384.8954,-384.8871,-384.88614,-384.9282,30.786
11950,H,1.0361,71.86,-0.2151,0.0562,0.2712,943.5877,0.165228,-365.0203,-365.01187,-365.01093,-365.0528,31.748
11951,H,2.1511,68.14,-0.2495,0.074,0.3235,971.573,0.152334,-384.90878,-384.90045,-384.8995,-384.9415,30.99
11952,H,0.3151,82.8,-0.235,0.0866,0.3217,1072.7198,0.199834,-313.0579,-313.04907,-313.04813,-313.09088,33.729
11953,H,1.6975,75.64,-0.224,0.0833,0.3073,1023.4828,0.175783,-348.97565,-348.96704,-348.9661,-349.0085,32.256
11954,H,1.7906,75.4,-0.2237,0.0792,0.3029,1036.3312,0.175686,-348.9753,-348.9667,-348.96576,-349.00827,32.289
11955,H,1.031,75.47,-0.2383,0.0814,0.3198,1023.4306,0.176275,-348.98105,-348.9725,-348.97156,-349.01382,32.547
11956,H,1.9584,68.5,-0.2261,0.073,0.299,976.0133,0.152145,-384.89694,-384.88864,-384.8877,-384.9296,31.083
11957,H,1.766,75.55,-0.2369,0.0873,0.3243,1026.7142,0.175449,-348.9884,-348.97974,-348.9788,-349.02133,32.529
11958,H,0.7573,76.07,-0.2384,0.0964,0.3349,992.8107,0.175896,-348.97162,-348.96304,-348.9621,-349.00443,32.171
11959,H,1.874,68.83,-0.2276,0.0787,0.3063,957.7467,0.151657,-384.88687,-384.87848,-384.87753,-384.91962,30.778
11960,H,1.8362,68.73,-0.2227,0.0781,0.3007,954.2446,0.151976,-384.89163,-384.88315,-384.8822,-384.92447,31.175
11961,H,0.766,68.63,-0.2452,0.0705,0.3156,969.3151,0.15281,-384.90036,-384.892,-384.89105,-384.93307,31.268
11962,H,2.4721,61.16,-0.2356,0.0599,0.2955,926.7851,0.128939,-420.81656,-420.80853,-420.8076,-420.84918,29.629
11963,H,0.1259,81.65,-0.2607,0.0851,0.3458,954.6655,0.199449,-313.05563,-313.047,-313.04605,-313.08807,34.049
11964,H,1.7049,74.4,-0.2535,0.0821,0.3356,911.535,0.175478,-348.983,-348.97455,-348.9736,-349.01532,32.46
11965,H,1.7032,74.52,-0.2235,0.0799,0.3034,914.4775,0.17535,-348.97815,-348.96964,-348.9687,-349.01102,32.544
11966,H,1.6414,74.47,-0.2378,0.0822,0.32,915.3005,0.175397,-348.98203,-348.97354,-348.9726,-349.01447,32.552
11967,H,1.964,70.89,-0.2423,0.0665,0.3088,890.6122,0.164186,-365.02365,-365.01532,-365.01437,-365.05603,31.652
11968,H,1.6694,67.37,-0.2496,0.0803,0.3299,873.1768,0.151351,-384.907,-384.8987,-384.89777,-384.93942,30.955
11969,H,1.3553,75.02,-0.2482,0.075,0.3232,906.3133,0.175827,-348.98508,-348.97665,-348.9757,-349.0172,32.94
11970,H,2.8023,71.38,-0.2336,0.0654,0.299,879.9091,0.164661,-365.02805,-365.01974,-365.0188,-365.06018,32.021
11971,H,3.0249,67.72,-0.2548,0.0655,0.3203,869.9503,0.151755,-384.9063,-384.89813,-384.8972,-384.93832,31.307
11972,H,2.4142,67.89,-0.2267,0.0665,0.2931,868.0129,0.151644,-384.90485,-384.8966,-384.89566,-384.93707,31.46
11973,H,3.0902,71.94,-0.233,-0.0078,0.2251,862.0264,0.15271,-347.8036,-347.7956,-347.79465,-347.83536,30.488
11974,H,3.7974,67.72,-0.241,-0.0095,0.2315,835.8424,0.141157,-363.84964,-363.84177,-363.84082,-363.88132,29.574
11975,H,3.5842,68.53,-0.2326,-0.0167,0.2159,840.3028,0.140987,-363.83737,-363.8295,-363.82855,-363.8691,29.851
11976,H,2.7793,64.48,-0.2398,-0.0288,0.211,821.5632,0.128139,-383.71857,-383.71075,-383.7098,-383.75034,29.127
11977,H,1.9837,68.69,-0.2389,-0.0213,0.2176,832.7487,0.140797,-363.84164,-363.83377,-363.83282,-363.8734,29.721
11978,H,2.4149,65.01,-0.235,-0.015,0.22,819.2511,0.128945,-383.7288,-383.72104,-383.7201,-383.76044,29.361
11979,H,1.9213,65.76,-0.2466,1e-04,0.2467,810.8014,0.129599,-379.87595,-379.8682,-379.86725,-379.90747,29.349
11980,H,3.3562,60.83,-0.2403,-0.0187,0.2216,794.7386,0.117277,-399.77222,-399.76456,-399.7636,-399.80377,28.528
11981,H,2.4571,61.55,-0.2362,-0.0235,0.2126,797.5284,0.1172,-399.762,-399.7543,-399.75336,-399.7936,28.743
11982,H,1.4187,57.64,-0.2422,-0.035,0.2073,778.7019,0.10444,-419.64264,-419.63504,-419.6341,-419.6742,27.958
11983,H,1.818,70.85,-0.2319,0.0657,0.2975,860.0229,0.164085,-365.01938,-365.011,-365.01004,-365.0514,32.251
11984,H,1.31,74.18,-0.2454,0.0708,0.3162,893.2256,0.176126,-348.97955,-348.9712,-348.97025,-349.01144,32.868
11985,H,2.6039,70.56,-0.2362,0.0773,0.3136,865.6191,0.16513,-365.0225,-365.01443,-365.0135,-365.05414,31.653
11986,H,1.8629,66.6,-0.2472,0.0764,0.3236,848.0408,0.152162,-384.90466,-384.8966,-384.89566,-384.9364,31.072
11987,H,1.3948,67.08,-0.2474,0.0727,0.3202,850.7428,0.152425,-384.90717,-384.89902,-384.89807,-384.9389,31.767
11988,H,3.1583,63.43,-0.2378,0.0689,0.3067,823.1843,0.141353,-400.94864,-400.94083,-400.93988,-400.98013,30.568
11989,H,0.8328,59.51,-0.2417,0.0666,0.3083,806.5434,0.128334,-420.83063,-420.82278,-420.82184,-420.8622,30.016
11990,H,0.2207,81.19,-0.249,0.0859,0.3349,944.9391,0.199704,-313.05203,-313.04346,-313.0425,-313.08398,34.104
11991,H,1.173,74.09,-0.2411,0.0738,0.315,903.0004,0.175642,-348.9797,-348.97125,-348.97034,-349.0116,33.167
11992,H,0.5985,70.82,-0.2281,0.0761,0.3042,876.9725,0.164389,-365.01965,-365.01138,-365.01044,-365.05145,32.325
11993,H,1.7554,73.91,-0.2483,0.0886,0.3369,899.2715,0.175203,-348.977,-348.96854,-348.9676,-349.00906,32.728
11994,H,1.821,66.82,-0.2516,0.0688,0.3204,857.2805,0.151424,-384.90335,-384.8951,-384.89417,-384.93524,31.666
11995,H,1.6051,77.45,-0.2248,0.0809,0.3056,919.959,0.187865,-329.09064,-329.0821,-329.08115,-329.12265,33.382
11996,H,2.5697,70.4,-0.2239,0.0673,0.2912,878.0115,0.1641,-365.01694,-365.00864,-365.0077,-365.0487,32.284
11997,H,0.1954,79.37,-0.2254,0.0236,0.249,882.1765,0.17765,-311.8737,-311.86606,-311.8651,-311.9048,31.014
11998,H,1.4521,75.85,-0.23,0.0162,0.2461,858.0025,0.166225,-327.91312,-327.9056,-327.90466,-327.94415,30.208
11999,H,1.8054,71.64,-0.2447,0.0021,0.2468,837.3811,0.153415,-347.79706,-347.78958,-347.78864,-347.8281,29.502
12000,H,1.1429,72.34,-0.2328,0.0128,0.2455,838.8866,0.153685,-347.80045,-347.7929,-347.79196,-347.8315,30.055
12001,H,0.3676,68.74,-0.2352,0.0065,0.2417,814.7537,0.142229,-363.83942,-363.83197,-363.83102,-363.87048,29.28
12002,H,1.8866,64.52,-0.2485,-0.0075,0.2409,794.2784,0.129457,-383.722,-383.71463,-383.71368,-383.75302,28.544
12003,H,0.1574,80.5,-0.2611,0.0825,0.3436,926.8605,0.201559,-313.08337,-313.07544,-313.0745,-313.11475,32.457
12004,H,1.778,73.3,-0.2542,0.0838,0.338,883.2429,0.177401,-349.01163,-349.00385,-349.0029,-349.04297,30.929
12005,H,1.5086,76.86,-0.2261,0.0786,0.3047,900.9191,0.189789,-329.1196,-329.11176,-329.1108,-329.15097,31.593
12006,H,1.4087,73.19,-0.2267,0.0838,0.3105,880.1328,0.177339,-348.99887,-348.9911,-348.99017,-349.0302,31.033
12007,H,1.4378,73.85,-0.2442,0.085,0.3292,871.1684,0.177373,-349.01022,-349.00247,-349.00153,-349.04147,31.014
12008,H,2.7173,70.77,-0.2365,0.0745,0.311,851.2706,0.165733,-365.04968,-365.042,-365.04105,-365.08105,30.309
12009,H,2.1403,66.86,-0.251,0.0868,0.3378,831.9533,0.152815,-384.93344,-384.92578,-384.92484,-384.96487,29.6
12010,H,1.2074,73.61,-0.2583,0.0729,0.3312,881.9664,0.17789,-349.01196,-349.00424,-349.0033,-349.04318,31.339
12011,H,0.2408,70.25,-0.2345,0.0772,0.3117,857.6669,0.166418,-365.0551,-365.04745,-365.0465,-365.0864,30.63
12012,H,1.7617,66.37,-0.2564,0.0702,0.3266,838.6912,0.153444,-384.93912,-384.93146,-384.9305,-384.9705,29.963
12013,H,2.7482,70.01,-0.2287,0.0659,0.2946,856.7408,0.16622,-365.04712,-365.03955,-365.0386,-365.07828,30.411
12014,H,1.9428,66.31,-0.228,0.0668,0.2948,838.9731,0.153538,-384.92502,-384.91745,-384.9165,-384.9562,29.944
12015,H,0.1161,83.3,-0.2401,0.0897,0.3298,1178.1239,0.199274,-313.05194,-313.0429,-313.04196,-313.0855,34.516
12016,H,1.5876,75.59,-0.256,0.0871,0.3431,1065.7689,0.175724,-348.9765,-348.9679,-348.96695,-349.00925,32.51
12017,H,1.017,80.62,-0.2304,0.0914,0.3218,1112.701,0.187468,-329.08783,-329.07904,-329.0781,-329.1208,33.461
12018,H,1.1335,80.27,-0.2221,0.0869,0.309,1103.7354,0.187227,-329.08966,-329.0808,-329.07986,-329.12277,33.739
12019,H,2.8519,75.51,-0.2308,0.0702,0.301,1064.4645,0.177488,-345.14078,-345.13226,-345.13132,-345.17337,32.27
12020,H,2.7179,72.38,-0.242,0.0724,0.3144,1118.6554,0.163983,-365.01938,-365.0107,-365.00977,-365.05267,31.962
12021,H,1.8177,76.21,-0.2508,0.0898,0.3406,1153.1116,0.174995,-348.9838,-348.97488,-348.97394,-349.0173,33.122
12022,H,1.9741,71.7,-0.2426,0.0894,0.3319,1040.6191,0.164553,-365.02518,-365.0167,-365.01575,-365.0578,31.682
12023,H,1.937,68.62,-0.2606,0.0773,0.338,1011.4188,0.151472,-384.90454,-384.89612,-384.89517,-384.93726,31.023
12024,H,1.3308,76.15,-0.2446,0.0779,0.3225,1129.5769,0.175566,-348.97675,-348.968,-348.96704,-349.0099,33.393
12025,H,0.8038,68.24,-0.249,0.079,0.328,1011.805,0.151962,-384.90155,-384.89325,-384.8923,-384.93402,31.408
12026,H,0.5363,73.35,-0.2311,0.0813,0.3123,1063.388,0.163736,-365.0124,-365.00388,-365.00293,-365.0452,32.377
12027,H,0.5972,77.32,-0.248,0.0561,0.3042,916.4991,0.152718,-310.60684,-310.59903,-310.59808,-310.63837,30.913
12028,H,3.999,71.86,-0.2762,0.0374,0.3135,890.5879,0.142546,-326.71585,-326.70837,-326.70743,-326.74722,28.761
12029,H,1.7884,73.89,-0.2354,0.042,0.2774,882.0598,0.140906,-326.64294,-326.63522,-326.63428,-326.67432,30.1
12030,H,4.8393,68.43,-0.2559,0.022,0.2779,856.5857,0.130623,-342.7504,-342.74304,-342.7421,-342.78165,28.029
12031,H,1.4435,73.98,-0.2338,0.0533,0.287,892.8378,0.141283,-326.64667,-326.63898,-326.63803,-326.67807,30.147
12032,H,3.5958,68.59,-0.251,0.0339,0.2849,866.8676,0.131118,-342.75525,-342.74792,-342.74698,-342.7865,27.987
12033,H,1.278,69.99,-0.2529,0.0448,0.2977,873.3228,0.128451,-346.53073,-346.52313,-346.5222,-346.56216,29.408
12034,H,2.5511,64.71,-0.2779,0.0244,0.3024,847.9982,0.118242,-362.63828,-362.63104,-362.6301,-362.66953,27.275
12035,H,4.2687,68.24,-0.2551,0.0277,0.2828,870.5603,0.130954,-342.7503,-342.74295,-342.74203,-342.7816,27.796
12036,H,3.082,68.64,-0.2368,0.0195,0.2563,861.6485,0.130856,-342.74994,-342.74258,-342.74164,-342.7812,28.246
12037,H,1.6527,70.18,-0.2409,0.0288,0.2697,867.7041,0.128262,-346.524,-346.5164,-346.51544,-346.55536,29.512
12038,H,4.1306,64.85,-0.264,0.0088,0.2729,842.3993,0.117944,-362.63025,-362.62302,-362.62207,-362.66147,27.46
12039,H,2.9298,68.75,-0.2657,0.0283,0.294,867.6635,0.131675,-342.76123,-342.75388,-342.75293,-342.79254,28.267
12040,H,4.2654,65.12,-0.2468,0.022,0.2688,842.3476,0.120264,-358.7993,-358.79218,-358.79123,-358.83035,27.427
12041,H,2.8262,61.31,-0.2572,0.0131,0.2703,823.909,0.107353,-378.6814,-378.67435,-378.6734,-378.71246,26.743
12042,H,3.3107,65.23,-0.252,0.0159,0.2679,848.1231,0.119967,-358.7953,-358.78806,-358.7871,-358.82654,27.356
12043,H,1.147,70.44,-0.252,0.0339,0.286,875.0489,0.129024,-346.53348,-346.52585,-346.52493,-346.56488,29.672
12044,H,3.2632,65.11,-0.2799,0.0139,0.2938,849.396,0.118801,-362.6401,-362.6329,-362.63196,-362.67133,27.532
12045,H,2.2315,66.98,-0.2337,0.0299,0.2636,853.0498,0.117401,-362.5681,-362.5606,-362.55966,-362.59952,28.99
12046,H,5.1273,61.4,-0.2653,0.0145,0.2797,822.9829,0.107663,-378.67957,-378.6727,-378.67175,-378.71042,26.33
12047,H,2.8701,63.06,-0.2514,0.0212,0.2726,833.7265,0.104564,-382.45187,-382.44443,-382.44348,-382.48325,28.25
12048,H,2.2029,57.9,-0.2778,1e-04,0.2779,808.4068,0.094226,-398.55698,-398.5499,-398.54895,-398.58813,26.182
12049,H,1.8295,66.81,-0.2436,0.0216,0.2652,854.7735,0.117493,-362.56934,-362.56192,-362.56097,-362.60065,28.634
12050,H,3.1053,61.7,-0.2602,0.0008,0.261,829.765,0.107033,-378.67395,-378.66684,-378.6659,-378.70508,26.654
12051,H,2.4068,71.84,-0.2493,-0.0211,0.2281,896.0922,0.152874,-347.78662,-347.7789,-347.77795,-347.81854,29.529
12052,H,2.7527,68.09,-0.2437,-0.0247,0.219,866.9394,0.14114,-363.82504,-363.81738,-363.81644,-363.8569,28.758
12053,H,2.0808,68.48,-0.2392,-0.0252,0.2141,873.2631,0.14145,-363.82565,-363.81802,-363.81708,-363.85742,28.759
12054,H,0.9217,64.5,-0.256,-0.0332,0.2228,853.55,0.128603,-383.709,-383.7015,-383.70056,-383.7408,28.07
12055,H,3.4592,68.04,-0.2417,-0.0296,0.2121,877.7258,0.141235,-363.82147,-363.8138,-363.81287,-363.85342,28.603
12056,H,2.6912,64.65,-0.2406,-0.0323,0.2082,871.2664,0.128279,-383.70535,-383.69772,-383.69678,-383.7374,28.358
12057,H,2.5079,65.31,-0.2662,-0.0359,0.2303,878.148,0.129782,-383.71957,-383.71234,-383.7114,-383.75098,27.789
12058,H,2.9504,61.15,-0.2507,-0.0314,0.2193,823.7364,0.118164,-399.75555,-399.7484,-399.74747,-399.78693,27.141
12059,H,2.9867,58.3,-0.2579,-0.0471,0.2108,839.5593,0.105343,-419.63623,-419.6292,-419.6283,-419.66742,26.35
12060,H,0.8581,61.78,-0.2563,-0.0449,0.2115,858.5176,0.118227,-399.75507,-399.74802,-399.74707,-399.78632,26.787
12061,H,1.5284,74.36,-0.2507,0.0747,0.3255,971.8108,0.176603,-348.97186,-348.96353,-348.96262,-349.004,32.138
12062,H,0.6568,70.71,-0.2296,0.0716,0.3011,934.1636,0.164997,-365.01236,-365.0042,-365.00327,-365.04437,31.306
12063,H,2.8064,71.13,-0.2255,0.0736,0.299,947.9184,0.165207,-365.01056,-365.00238,-365.00143,-365.0426,31.361
12064,H,2.7965,67.06,-0.2505,0.0683,0.3187,928.5681,0.152356,-384.8945,-384.8864,-384.88547,-384.92654,30.647
12065,H,1.7939,70.57,-0.2292,0.0685,0.2977,949.27,0.165151,-365.00882,-365.00067,-364.99973,-365.04092,31.143
12066,H,2.3566,66.98,-0.2392,0.0751,0.3143,905.952,0.152905,-384.89685,-384.88907,-384.88812,-384.92853,30.279
12067,H,0.2004,81.26,-0.2483,0.0875,0.3358,1018.4693,0.200245,-313.04904,-313.04062,-313.03967,-313.08127,33.298
12068,H,1.5581,78.04,-0.2243,0.0881,0.3124,991.4783,0.188704,-329.08884,-329.0805,-329.07956,-329.12103,32.607
12069,H,1.7589,73.91,-0.2488,0.0838,0.3327,970.7398,0.175852,-348.97318,-348.9649,-348.96396,-349.00537,31.91
12070,H,1.6966,77.37,-0.228,0.0803,0.3083,997.573,0.188709,-329.08612,-329.0778,-329.07687,-329.11838,32.336
12071,H,1.5178,74.23,-0.2309,0.0864,0.3174,955.3221,0.175809,-348.9722,-348.96393,-348.96298,-349.00443,32.055
12072,H,1.1713,74.21,-0.242,0.0708,0.3128,976.6356,0.17632,-348.97723,-348.969,-348.96805,-349.00943,32.296
12073,H,0.656,70.92,-0.2276,0.0677,0.2953,948.9501,0.164902,-365.01645,-365.00827,-365.00732,-365.04852,31.57
12074,H,1.8153,66.86,-0.2533,0.0611,0.3144,928.1532,0.15205,-384.89996,-384.89188,-384.89093,-384.93207,30.854
12075,H,2.5326,70.39,-0.2279,0.062,0.2899,956.185,0.164746,-365.01294,-365.0048,-365.00385,-365.04504,31.352
12076,H,1.1017,74.67,-0.24,0.0889,0.3288,940.0966,0.176059,-348.96906,-348.96082,-348.95987,-349.00122,31.835
12077,H,2.0772,71.4,-0.2267,0.0868,0.3135,922.6785,0.164501,-365.0037,-364.99554,-364.9946,-365.0358,31.114
12078,H,2.7186,67.33,-0.2484,0.0823,0.3308,902.7842,0.151676,-384.8875,-384.87946,-384.8785,-384.91965,30.4
12079,H,1.6455,70.91,-0.2296,0.0782,0.3078,920.4676,0.164557,-365.00516,-364.99704,-364.9961,-365.03726,30.857
12080,H,2.0738,67.28,-0.2389,0.0616,0.3004,921.1594,0.153504,-384.901,-384.8932,-384.89224,-384.9327,30.542
12081,H,1.0863,63.89,-0.2289,0.0617,0.2905,893.9988,0.141994,-400.94016,-400.9324,-400.93146,-400.97186,29.861
12082,H,1.5137,59.92,-0.2523,0.0551,0.3073,873.3742,0.12908,-420.82343,-420.81577,-420.81482,-420.85516,29.158
12083,H,3.7613,63.52,-0.2268,0.0535,0.2803,902.0448,0.141843,-400.93643,-400.92874,-400.9278,-400.9681,29.616
12084,H,1.5232,74.93,-0.2432,0.0733,0.3165,992.2598,0.176257,-348.97168,-348.96313,-348.9622,-349.00436,32.979
12085,H,2.7387,67.13,-0.2316,0.0824,0.3141,903.7101,0.15244,-384.90335,-384.89523,-384.8943,-384.9356,31.065
